Brand,Ratings,Speaker,Size,HD,HDMI,USB,Cost,buy_from,img_url
vu,4.3,24,43,Ultra HD 4K,3,2,35990,https://www.flipkart.com/vu-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itm145737828bab3?pid=TVSFSNJVZEVWUSCU&lid=LSTTVSFSNJVZEVWUSCUQHQ3EI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_165&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=7ac77af9-7172-4f16-b1a7-ce164eb8d5a7.TVSFSNJVZEVWUSCU.SEARCH&ppt=None&ppn=None&ssid=nkegbcv2wg0000001622280540454&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kbpeoi80/television/s/c/u/vu-43ut-original-imafty43gxengcye.jpeg?q=70
iffalcon,4.2,16,32,HD,2,1,11999,https://www.flipkart.com/iffalcon-tcl-79-97-cm-32-inch-hd-ready-led-tv/p/itm590b0eef13ca2?pid=TVSFT34KQZY2ZBYW&lid=LSTTVSFT34KQZY2ZBYW9FZ27P&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_167&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=7ac77af9-7172-4f16-b1a7-ce164eb8d5a7.TVSFT34KQZY2ZBYW.SEARCH&ppt=None&ppn=None&ssid=nkegbcv2wg0000001622280540454&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kdga1zk0/television/b/y/w/iffalcon-32e32-32e32-original-imafucgeqxhhjt3u.jpeg?q=70
sansui,4.1,20,43,Ultra HD 4K,3,2,27999,https://www.flipkart.com/sansui-109-cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itm7b83d44bd264a?pid=TVSFWFSH7VHWPG4Y&lid=LSTTVSFWFSH7VHWPG4YF8MNR2&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_168&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=7ac77af9-7172-4f16-b1a7-ce164eb8d5a7.TVSFWFSH7VHWPG4Y.SEARCH&ppt=None&ppn=None&ssid=nkegbcv2wg0000001622280540454&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/khmbafk0/television/g/4/y/sansui-jsw43asuhd-original-imafxkn5tumeg9ar.jpeg?q=70
vu,4.3,24,43,Ultra HD 4K,3,2,35990,https://www.flipkart.com/vu-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itm145737828bab3?pid=TVSFSNJVZEVWUSCU&lid=LSTTVSFSNJVZEVWUSCUQHQ3EI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_169&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFSNJVZEVWUSCU.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kbpeoi80/television/s/c/u/vu-43ut-original-imafty43gxengcye.jpeg?q=70
lg,4.2,20,43,Full HD,3,2,34999,https://www.flipkart.com/lg-108-cm-43-inch-full-hd-led-smart-tv/p/itmfhbvzutghuhjh?pid=TVSFHBVZGFHFXZAW&lid=LSTTVSFHBVZGFHFXZAWKLDTE4&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_170&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFHBVZGFHFXZAW.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jydaqa80/television/z/a/w/lg-43lm6360ptb-original-imafgmkmrgqgzz7a.jpeg?q=70
samsung,3.9,20,43,Ultra HD 4K,3,2,61990,https://www.flipkart.com/samsung-108-cm-43-inch-qled-ultra-hd-4k-smart-tv/p/itm9f95a37b2b4f0?pid=TVSFT34KCF3RVSGN&lid=LSTTVSFT34KCF3RVSGNGTDY4V&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_172&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFT34KCF3RVSGN.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfbfr0w0/television/s/g/n/samsung-qa43q60takxxl-original-imafvs8yhmcjzpkz.jpeg?q=70
micromax,4.3,20,43,Ultra HD 4K,3,2,26499,https://www.flipkart.com/micromax-109-cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itmacd80a5663840?pid=TVSFV5PRBHMBQCCU&lid=LSTTVSFV5PRBHMBQCCU4S7OJB&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_176&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFV5PRBHMBQCCU.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfzq8i80/television/c/c/u/micromax-43ta7000uhd-original-imafwc6ykxucnrzk.jpeg?q=70
philips,5.0,20,65,Ultra HD 4K,2,1,78999,https://www.flipkart.com/philips-164-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmfbx3trxgfgkpf?pid=TVSFBX3TMFGFPQ6F&lid=LSTTVSFBX3TMFGFPQ6FXQT6O9&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_177&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFBX3TMFGFPQ6F.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jxdkpzk0/television/q/6/f/philips-65put6703s-94-original-imafhugrz6t35te7.jpeg?q=70
samsung,4.2,40,43,Full HD,2,1,36999,https://www.flipkart.com/samsung-series-5-108-cm-43-inch-full-hd-led-smart-tv/p/itmf5xzy5yhyhtzt?pid=TVSF5XZYTXB7DRBZ&lid=LSTTVSF5XZYTXB7DRBZQNGZLU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_178&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSF5XZYTXB7DRBZ.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k0bbb0w0pkrrdj/television-refurbished/w/j/w/c-ua32n4300arxxl-ua32n4300arlxl-samsung-original-imafgzn6jpncz9yg.jpeg?q=70
sony,4.5,10,50,Full HD,2,2,42999,https://www.flipkart.com/sony-bravia-w662f-125-7-cm-50-inch-full-hd-led-smart-tv/p/itmf5zyrcev9hyfe?pid=TVSF5ZYRABZMGFMS&lid=LSTTVSF5ZYRABZMGFMSEW9FDU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_181&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSF5ZYRABZMGFMS.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jmawvbk0/television/f/m/s/sony-klv-50w662f-original-imaf98nwzauqrjzr.jpeg?q=70
samsung,4.3,10,32,HD,2,1,22499,https://www.flipkart.com/samsung-n4200-80-cm-32-inch-hd-ready-led-smart-tv/p/itmee021d2c2414f?pid=TVSFF96UUC9FDKQH&lid=LSTTVSFF96UUC9FDKQHXVGAHE&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_182&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFF96UUC9FDKQH.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jxf05u80/television/k/q/h/samsung-ua32n4200arxxl-32n4200-original-imafhvhc3ee66rjy.jpeg?q=70
kodak,4.4,24,50,Ultra HD 4K,3,2,31999,https://www.flipkart.com/kodak-7xpro-series-126-cm-50-inch-ultra-hd-4k-led-smart-android-tv/p/itm1b7435a296bfb?pid=TVSFZAH3D4GMGKEV&lid=LSTTVSFZAH3D4GMGKEVZUK5PD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_183&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFZAH3D4GMGKEV.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kjiwfbk0-0/television/5/z/a/55uhdx7xpro-kodak-original-imafz2zf4zqgsna9.jpeg?q=70
iffalcon,4.3,16,55,Ultra HD 4K,4,2,36999,https://www.flipkart.com/iffalcon-tcl-138-71-cm-55-inch-ultra-hd-4k-led-smart-android-tv-netflix/p/itmf3mcfffcsyxsb?pid=TVSF3J7HUJF5XUBT&lid=LSTTVSF3J7HUJF5XUBT25FNYB&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_185&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSF3J7HUJF5XUBT.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k2w6xe80/television/u/b/t/iffalcon-55k2a-original-imafm59ftcdj7x59.jpeg?q=70
samsung,4.5,20,32,HD,2,1,19499,https://www.flipkart.com/samsung-80-cm-32-inch-hd-ready-led-smart-tv/p/itmf04338b27ced8?pid=TVSFQPHKM4YBWKDK&lid=LSTTVSFQPHKM4YBWKDKRYH2ND&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_187&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFQPHKM4YBWKDK.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kf5pzm80/television/k/d/k/samsung-ua32t4350akxxl-original-imafvz8ravzkynfq.jpeg?q=70
samsung,4.6,20,65,Ultra HD 4K,2,1,85999,https://www.flipkart.com/samsung-163-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmfggqbzsqkzczz?pid=TVSFGGQBXHWDG76H&lid=LSTTVSFGGQBXHWDG76HUTBTIT&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_188&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFGGQBXHWDG76H.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k6gsk280/television/7/y/f/samsung-ua55nu7090kxxl-original-imafzdyx8epmzthc.jpeg?q=70
samsung,4.2,20,50,Ultra HD 4K,3,1,48999,https://www.flipkart.com/samsung-crystal-4k-125-cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmab912fdf1938d?pid=TVSG2CG7NFADNY5Z&lid=LSTTVSG2CG7NFADNY5Z5OCFQK&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_189&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSG2CG7NFADNY5Z.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/ko1smfk0/television/1/r/d/ua43aue60aklxl-ua43aue60aklxl-samsung-original-imag2hg7b55y8xhs.jpeg?q=70
lg,4.4,20,65,Ultra HD 4K,3,2,80999,https://www.flipkart.com/lg-uhd-164-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itm570d9a6b03cd3?pid=TVSFTB2GYJZ65GQK&lid=LSTTVSFTB2GYJZ65GQKBITISS&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_8_191&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=55e6bc4a-e31d-44fc-97da-c360c7cce04d.TVSFTB2GYJZ65GQK.SEARCH&ppt=None&ppn=None&ssid=v6u36cgsgw0000001622280554435&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kg15ocw0/television/g/q/k/lg-65um7290ptd-original-imafwcv2yh7aqseg.jpeg?q=70
sony,4.8,10,55,Ultra HD 4K,4,3,99990,https://www.flipkart.com/sony-x8500g-series-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv/p/itm6b284e1f2f418?pid=TVSFJY52ZHXBYG96&lid=LSTTVSFJY52ZHXBYG966QDHZJ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_193&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFJY52ZHXBYG96.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k12go7k0/television/g/9/6/sony-kd-55x8500g-original-imafkq9zjsnchtfx.jpeg?q=70
samsung,5.0,40,55,Ultra HD 4K,4,2,99999,https://www.flipkart.com/samsung-serif-series-138-cm-55-inch-qled-ultra-hd-4k-smart-tv/p/itmcddd3d372206d?pid=TVSFQQJ8NZ22HT9S&lid=LSTTVSFQQJ8NZ22HT9SX4NFUM&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_195&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFQQJ8NZ22HT9S.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kabe9ow0/television/t/9/s/samsung-qa55ls01takxxl-original-imafrwrjyhs8k5gk.jpeg?q=70
haier,4.3,20,43,Full HD,3,2,28890,https://www.flipkart.com/haier-109-cm-43-inch-full-hd-led-smart-android-tv/p/itmf18e5feff956b?pid=TVSFQXAYAH6DGTV2&lid=LSTTVSFQXAYAH6DGTV2ZAIZ1O&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_198&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFQXAYAH6DGTV2.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kawtvgw0/television/t/v/2/haier-le43k6600ga-original-imafsd7qhejat7hp.jpeg?q=70
samsung,4.3,20,43,Ultra HD 4K,2,1,38999,https://www.flipkart.com/samsung-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfa84906832acc?pid=TVSFT34KGFAWQMFG&lid=LSTTVSFT34KGFAWQMFGCNWRGD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_200&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFT34KGFAWQMFG.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfbfr0w0/television/m/f/g/samsung-ua43tu7200kxxl-original-imafvs8yrbkd5hm2.jpeg?q=70
lg,4.3,20,55,Ultra HD 4K,2,1,64999,https://www.flipkart.com/lg-ultra-hd-139-cm-55-inch-4k-led-smart-tv/p/itmeurnckfyzvkyb?pid=TVSEURNC7XGVM4HZ&lid=LSTTVSEURNC7XGVM4HZKC11ND&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_202&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSEURNC7XGVM4HZ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j79czgw0/television/4/h/z/lg-55uj632t-original-imaexje8feputf5v.jpeg?q=70
lg,4.7,20,55,Ultra HD 4K,4,2,79499,https://www.flipkart.com/lg-nanocell-139-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itm0f37dce62b9ef?pid=TVSFVST4N5TDGYQP&lid=LSTTVSFVST4N5TDGYQP3RFLMY&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_205&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFVST4N5TDGYQP.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kg9qbgw0/television/y/q/p/lg-55nano80tna-original-imafwjxjygrrmqhg.jpeg?q=70
lg,4.3,20,43,Full HD,1,1,35999,https://www.flipkart.com/lg-108-cm-43-inch-full-hd-led-tv/p/itmejnn8ytdwrepq?pid=TVSEJNN8BCAU2BSZ&lid=LSTTVSEJNN8BCAU2BSZIXAZAJ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_206&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSEJNN8BCAU2BSZ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/b/s/z/lg-43lh547a-original-imaejnzcsyjya3hz.jpeg?q=70
tcl,4.4,30,50,Ultra HD 4K,3,2,49999,https://www.flipkart.com/tcl-c715-series-126-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-handsfree-voice-control-dolby-vision-atmos/p/itmd30a3de174f97?pid=TVSFVSZHYGZXRGKD&lid=LSTTVSFVSZHYGZXRGKDPNHMHQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_207&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFVSZHYGZXRGKD.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/knoxnrk0/television/u/n/4/50c715-tcl-original-imag2bdr53j6gg7y.jpeg?q=70
kodak,4.5,30,65,Ultra HD 4K,3,2,54999,https://www.flipkart.com/kodak-ca-series-164-cm-65-inch-ultra-hd-4k-led-smart-android-tv-dolby-digital-plus/p/itm3950eac6b647b?pid=TVSFP6FJZGCAK8UH&lid=LSTTVSFP6FJZGCAK8UH3RU6QW&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_208&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFP6FJZGCAK8UH.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kjiwfbk0-0/television/c/x/p/50ca7077-kodak-original-imafz2hfsh5hxfgm.jpeg?q=70
panasonic,4.4,20,49,Ultra HD 4K,3,2,46999,https://www.flipkart.com/panasonic-fx650-series-123-cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmf6mfgvym3cgyy?pid=TVSF6MFGZFNNSZCZ&lid=LSTTVSF6MFGZFNNSZCZCYXNNY&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_209&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSF6MFGZFNNSZCZ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jkwwgi80/television/z/c/z/panasonic-th-49fx650d-original-imaf85rg9fwrakvg.jpeg?q=70
lg,4.3,20,32,HD,2,1,17199,https://www.flipkart.com/lg-80-cm-32-inch-hd-ready-led-tv/p/itmf6b4gzxrejryy?pid=TVSF6B4GZ6ZZVH7C&lid=LSTTVSF6B4GZ6ZZVH7CAVKUEI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_210&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSF6B4GZ6ZZVH7C.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jjg15zk0/television/h/7/c/lg-32lk536bptb-original-imaf7ysydvnhsk46.jpeg?q=70
vu,4.3,24,43,Full HD,2,2,25490,https://www.flipkart.com/vu-108-cm-43-inch-full-hd-led-smart-android-tv/p/itm31e4b9841db46?pid=TVSFRSGYAQNRPKDJ&lid=LSTTVSFRSGYAQNRPKDJJYICDQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_211&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFRSGYAQNRPKDJ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kae95e80/television/k/d/j/vu-43ga-original-imafryjghgsxpmsb.jpeg?q=70
samsung,4.7,20,49,Full HD,3,2,86900,https://www.flipkart.com/samsung-series-5-123-cm-49-inch-full-hd-led-smart-tv/p/itmevhpazgscc5qe?pid=TVSEVHPAGZV9ZKNK&lid=LSTTVSEVHPAGZV9ZKNKAMV16T&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_212&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSEVHPAGZV9ZKNK.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j4sronk0/television/2/b/d/samsung-32m5570-original-imaevmgh3ttm7jxz.jpeg?q=70
samsung,4.4,40,43,Full HD,2,1,32999,https://www.flipkart.com/samsung-series-5-108-cm-43-inch-full-hd-led-tv/p/itmf5xzyyzqdajrn?pid=TVSF5XZYVAMHGBG8&lid=LSTTVSF5XZYVAMHGBG8IKPKJZ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_213&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSF5XZYVAMHGBG8.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jialea80/television/b/g/8/samsung-43n5100-original-imaf64ewtyhwx4gy.jpeg?q=70
tcl,4.3,20,43,Full HD,2,1,27749,https://www.flipkart.com/tcl-p65-series-108-cm-43-inch-full-hd-led-smart-android-tv/p/itm1a25eb699d071?pid=TVSFDPSGPHEU2RUJ&lid=LSTTVSFDPSGPHEU2RUJMD3KXR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_215&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFDPSGPHEU2RUJ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jvv9zm80/television/p/z/6/tcl-40s6500-40s6500-original-imafghwjggfyjgxd.jpeg?q=70
